stock_id,code
81247896563470,WPCB.WS
81247896563472,BRMK.WS
81247896563473,SBEV.WS
81247896563474,NRDY.WS
81247896563475,FZT.WS
81247896563477,VYGG.WS
81247896563479,OPFI.WS
81247896563480,SPAQ.WS
81247896563482,PICC.WS
81247896563483,FST.WS
81247896563487,BOAS.WS
81247896563488,AMPI.WS
81247896563489,CLAA.WS
81247896563492,EGGF.WS
81247896563493,ASZ.WS
81247896563494,UWMC.WS
81247896563496,OWLT.WS
81247896563497,HTPA.WS
81247896563498,MIMO.WS
81247896563499,AVAN.WS
81247896563500,MPLN.WS
81247896563501,OUST.WS
81247896563502,IMPX.WS
81247896563506,PSTH.WS
81247896563507,IPOF.WS
81247896563508,FOA.WS
81247896563510,SHPW.WS
81247896563511,ADEX.WS
81247896563513,HIPO.WS
81247896563514,MKFG.WS
81247896563515,APGB.WS
81247896563516,BFLY.WS
81247896563518,DNZ.WS
81247896563520,SUNL.WS
81247896563521,PCPC.WS
81247896563526,CBAH.WS
81247896563527,OACB.WS
81247896563528,WARR.WS
81247896563529,CCCS.WS
81247896563535,BGSX.WS
81247896563536,AMBC.WS
81247896563537,CLAS.WS
81247896563538,PIPP.WS
81247896563539,SKIL.WS
81247896563541,CTOS.WS
81247896563542,BHIL.WS
81247896563543,TRTL.WS
81247896563544,PMVC.WS
81247896563545,SPIR.WS
81247896563546,JOBY.WS
81247896563547,ATIP.WS
81247896563548,JATT.WS
81247896563549,OWL.WS
81247896563550,BLUA.WS
81247896563551,EPWR.WS
81247896563552,AAC.WS
81247896563554,LFG.WS
81247896563556,CLIM.WS
81247896563561,POND.WS
81247896563562,OCA.WS
81247896563566,AMBP.WS
81247896563567,RKLY.WS
81247896563568,MOTV.WS
81247896563571,IIAC.WS
81247896563572,CZOO.WS
81247896563575,CRHC.WS
81247896563576,NSTD.WS
81247896563580,ROSS.WS
81247896563582,CCAC.WS
81247896563583,VLN.WS
81247896563584,TMAC.WS
81247896563585,FSNB.WS
81247896563586,TINV.WS
81247896563587,LGV.WS
81247896563588,CPUH.WS
81247896563590,PSFE.WS
81247896563591,FACA.WS
81247896563592,PDOT.WS
81247896563593,MIMO.WS.C
81247896563597,APSG.WS
81247896563598,CRU.WS
81247896563599,VLD.WS
81247896563601,ETWO.WS
81247896563602,ACII.WS
81247896563610,LICY.WS
81247896563611,NUVB.WS
81247896563613,RCOR.WS
81247896563614,OPAD.WS
81247896563616,ATA.WS
81247896563617,CVII.WS
81247896563618,OSI.WS
81247896563619,TWNI.WS
81247896563620,VLTA.WS
81247896563621,IPOD.WS
81247896563622,JWSM.WS
81252191530932,FBRT
81260781465556,MIR.WS
81265076432870,BBLN.WS
81277961334768,INAQ.WS
81282256302077,PRBM.WS
81286551269384,EICA
81286551269385,MEGI
81295141204013,QNRX
81308026105925,O*
81320911007864,BRDS.WS
81320911007865,GIA.WS
81338090877091,FLYA.WS
81350975779025,TELZ
81355270746338,DSAQ.WS
81355270746341,BMAC.WS
81368155648248,ONL
81381040550167,BACA.WS
81398220419392,LOCL.WS
81402515386696,GUG
81415400288594,NFYS.WS
81436875125107,CTV.WS
81445465059733,HGTY.WS
81466939896259,BBAI.WS
81471234863569,BOXD.WS
81475529830898,TCOA.U
81475529830900,AXH
81475529830902,ACAQ.WS
81475529830908,AXH.WS
81475529830910,AMPS.WS
81488414732809,GOGN.WS
81488414732824,MBSC.WS
81492709700142,BEPI
81497004667458,SSU.WS
81501299634773,BOWL.WS
81501299634776,EVTL.WS
81505594602080,TPG
81505594602081,VGR*
81505594602093,BWNB
81505594602094,PHYT.WS
81518479503992,ZGN.WS
81531364405934,JUN.WS
81548544275132,FATH.WS
81561429177066,APN.WS
81565724144391,RCFA.WS
81565724144404,HLGN.WS
81578609046300,GBLL
81578609046313,IRRX.WS
81595788915523,NETC.WS
81600083882829,SMSA
81621558719361,DMA
81625853686677,RHDM
81625853686682,GLS.WS
81625853686691,MNTN.WS
81643033555889,WEL.WS
81647328523189,LFT.RT
81655918457816,PACI.WS
81668803359724,STET.WS
81677393294333,BIPI
81677393294336,ECCV
81685983228950,SST.WS
81685983228951,SGHC.WS
81685983228952,ATEK.WS
81698868130846,PORT.WS
81698868130871,TCOA.WS
81707458065486,FDHA.U
81716048000096,EVE.WS
81716048000101,BFAC.WS
81728932902011,SHAP.WS
81728932902020,APCA.WS
81728932902022,ADRT.WS
81737522836630,QNGY.WS
81741817803935,BRCC.WS
81758997673150,NRGV.WS
81879256757598,KMPB
81879256757606,HMA.WS
81879256757607,KNSW.WS
81879256757609,GAQ.WS
81892141659519,ALLG.WS
81913616496019,FRGE.WS
81926501397934,AXAC.WS
81926501397935,AXAC.RT
81943681267137,STRY.WS
81960861136353,LYT
81969451070957,HNRA.WS
81969451070959,STEW
81973746038262,DC
82029580613183,JCSE
82094005122712,SAT
82102595057315,KCAC.WS
82102595057319,INRX
82124069893814,BALL
82124069893816,EVEX.WS
82132659828418,SCCF
82214264207151,MSSA
82214264207158,GBTG.WS
82257213880179,ILAG
82274393749377,STR.WS
82287278651292,GROV.WS
82313048455092,EHC*
82313048455096,INTR
82330228324299,HTFC
82420422637616,HLN*
82424717604915,GSK*
82424717604920,GSK.WI
82437602506820,POL.WS
82450487408718,GETY.WS
82480552179823,NOTE.WS
82480552179833,OIG
82484847147141,RITM
82510616950951,QBTS.WS
82523501852871,REBN
82544976689373,RBT.WS
82583631395075,SCCG
82605106231584,NWG*
82613696166190,ALPX
82673825708436,AMPX.WS
82733955250651,DMYY.U
82768314989070,RZC
82815559612976,PRME
82845624400481,GRNT.WS
82862804269709,MXRX
82871394204320,PERF.WS
82884279106238,SAJ
82888574073542,ACRV
82910048910045,CMND
82948703615789,GRND.WS
82961588517691,DMYY.WS
82978768386902,BKDT
83021718059906,SODR
83038897929120,GETR.WS
83051782831023,BNH
83060372765642,PWM
83064667732952,LANV.WS
83068962700255,SAY
83081847602158,MRDB.WS
83176336882825,ELGP
83214991588528,KIO.RT.WI
83236466425032,KIO.RT
83240761392332,ALAR
83262236228847,RPET
83270826163462,BURU.WS
83296595967272,LEWY
83339545640294,OPHV
83399675182508,NFTU
83416855051717,IGR.RT.WI
83481279561264,MGIH
83494164463180,CHSN
83507049365077,LGCL
83592948711103,MSGE.WI
83610128580309,AACT.U
83635898384119,MDLS
83640193351426,SBXC.WS
83696027926332,MIMO.WSA
83696027926333,MIMO.WSB
83696027926334,OUST.WSA
83696027926335,SATX.WSA
83696027926336,TDW.WSA
83696027926337,TDW.WSB
83696027926339,VST.WSA
83704617845501,BCV.PRA
83704617845638,GGN.PRB
83704617845646,GLU.PRA
83704617845833,PW.PRA
83704617860945,BEP.PRA
83704617860946,CODI.PRB
83704617860947,CTA.PRB
83704617860948,BIP.PRB
83704617860949,CIM.PRB
83704617860950,GPMT.PRA
83704617860951,DLNG.PRB
83704617860952,GRBK.PRA
83704617860953,OPP.PRB
83704617860954,SF.PRB
83704617860955,AAIC.PRB
83704617860956,AAM.PRA
83704617860957,AAM.PRB
83704617860958,ACP.PRA
83704617860959,ADC.PRA
83704617860960,AEL.PRA
83704617860961,AEL.PRB
83704617860962,AHH.PRA
83704617860963,AIG.PRA
83704617860964,AL.PRA
83704617860965,ALL.PRB
83704617860966,ALTG.PRA
83704617860967,APTV.PRA
83704617860968,ARGO.PRA
83704617860969,ATH.PRA
83704617860970,ATH.PRB
83704617860971,AUB.PRA
83704617860972,BAC.PRB
83704617860973,BC.PRA
83704617860974,BC.PRB
83704617860975,BHR.PRB
83704617860976,BIP.PRA
83704617860977,BOH.PRA
83704617860978,BSX.PRA
83704617860979,BW.PRA
83704617860980,CADE.PRA
83704617860981,CDR.PRB
83704617860982,CEQP.PR
83704617860983,CFR.PRB
83704617860984,CHMI.PRA
83704617860985,CHMI.PRB
83704617860986,CIM.PRA
83704617860987,CIO.PRA
83704617860988,CLDT.PRA
83704617860989,CLVT.PRA
83704617860990,CMRE.PRB
83704617860991,CMS.PRB
83704617860992,CNO.PRA
83704617860993,CODI.PRA
83704617860994,CORR.PRA
83704617860995,CTA.PRA
83704617860996,CTO.PRA
83704617860997,DCP.PRB
83704617860998,DLNG.PRA
83704617860999,DRH.PRA
83704617861000,DSX.PRB
83704617861001,DUK.PRA
83704617861002,ECF.PRA
83704617861003,EFC.PRA
83704617861004,EFC.PRB
83704617861005,EQH.PRA
83704617861006,ETI.PR
83704617861008,FHN.PRB
83704617861009,GAM.PRB
83704617861010,GLOG.PRA
83704617861011,GLOP.PRA
83704617861012,GLOP.PRB
83704617861013,GLP.PRA
83704617861014,GLP.PRB
83704617861015,GLU.PRB
83704617861016,GMRE.PRA
83704617861017,GNE.PRA
83704617861018,GNL.PRA
83704617861019,GNL.PRB
83704617861020,GNT.PRA
83704617861021,GS.PRA
83704617861022,GSL.PRB
83704617861023,GTLS.PRB
83704617861024,HFRO.PRA
83704617861025,HL.PRB
83704617861026,HWM.PR
83704617861027,ICR.PRA
83704617861028,IIPR.PRA
83704617861029,IVR.PRB
83704617861030,JXN.PRA
83704617861031,KREF.PRA
83704617861032,LFT.PRA
83704617861033,MDV.PRA
83704617861034,MET.PRA
83704617861035,MFA.PRB
83704617861036,MITT.PRA
83704617861037,MITT.PRB
83704617861038,MS.PRA
83704617861039,NCV.PRA
83704617861040,NCZ.PRA
83704617861041,NGL.PRB
83704617861042,NI.PRB
83704617861043,NMK.PRB
83704617861044,NREF.PRA
83704617861045,NS.PRA
83704617861046,NS.PRB
83704617861047,NSA.PRA
83704617861048,NXDT.PRA
83704617861049,NYCB.PRA
83704617861050,OAK.PRA
83704617861051,OAK.PRB
83704617861052,OPP.PRA
83704617861053,PBI.PRB
83704617861055,PCG.PRB
83704617861056,PLYM.PRA
83704617861057,PMT.PRA
83704617861058,PMT.PRB
83704617861059,PSEC.PRA
83704617861060,REXR.PRB
83704617861061,RF.PRB
83704617861062,RHE.PRA
83704617861063,RITM.PRA
83704617861064,RITM.PRB
83704617861065,RIV.PRA
83704617861066,RJF.PRB
83704617861067,RLJ.PRA
83704617861068,RMPL.PR
83704617861069,RWT.PRA
83704617861070,SACH.PRA
83704617861071,SEAL.PRA
83704617861072,SEAL.PRB
83704617861073,SITC.PRA
83704617861074,SPLP.PRA
83704617861075,SPNT.PRB
83704617861076,SR.PRA
83704617861077,SRC.PRA
83704617861078,SRG.PRA
83704617861079,SYF.PRA
83704617861081,TGH.PRA
83704617861082,TGH.PRB
83704617861083,TRTN.PRA
83704617861084,TRTN.PRB
83704617861085,TWO.PRA
83704617861086,TWO.PRB
83704617861088,USB.PRA
83704617861089,VOYA.PRB
83704617861090,WAL.PRA
83704617861091,WCC.PRA
83704617861092,WFC.PRA
83704617861093,XFLT.PRA
83704617861094,YCBD.PRA
83730387664918,NHS.RTWI
83820581978264,NPWR.WS
83833466880165,AACT.WS
83902186357022,NE.WSA
83958020933723,MRT.WS
83996675639466,PSQH.WS
84013855508663,AEON.WS
84026740410583,CCIF
84048215247094,ELIQ.WS
84052510214401,ALUR.WS
84112639756641,APO.PRA
84121229691253,ABLV
84142704527816,EXTO.WI
84168474331647,APOS
84232898841174,CLDI.WS
84271553546930,PMEC
84293028383449,NSA.PRB
84297323350759,PMTU
84314503219971,LAAC.WI
84314503219972,LAC.WI
84331683075112,1061
84421877403331,CCIA.PRA
84469122043692,CCIA
84512071716735,SRV.RTWI
77768973045785,.VXTLT
77768973045498,.BXN
77768973045499,.BXNT
77768973045502,.BXRC
77768973045503,.BXRD
77768973045504,.BXRT
77768973045520,.EAVOL
77768973045532,.IRX
77768973045624,.SWANXT
77768973045754,.VXAPL
77768973045755,.VXAZN
77768973045759,.VXEEM
77768973045760,.VXEFA
77768973045761,.VXEWZ
77768973045766,.VXGOG
77768973045767,.VXGS
77768973045769,.VXIBM
85139136951541,RSF.RTS
85139136951542,ATTR
85143431918849,DYCQR
201959,RUSHB
80539226957986,HCG
85156316820761,CYTT.ESC
206228,ICLR
85156316820766,IVG.IT
85156316820767,NLTX.CVR
84241488775788,KVAC
85160611788073,IFN.RTWI
85160611788084,MGEN.CVR
85169201722691,GECCI
9800648,9800648
9800649,9800649
76428943248187,UPWK
85186381591956,IFN.RT
85186381591955,BOTT
85194971526584,TRAW.CVR
85199266493892,BURU.PRA
85109072160816,AURC
85203561461204,SER.WTS
80857054538555,OTEC
207829,DOC
85216446363103,JHMH.ESC
85216446363104,JHMC.ESC
84091164920131,JTAIW
83958020933730,IMHC.W
85225036297716,IBACR
84958748316558,RAN
201117,TOPS
81561429177084,.HXC
85229331265036,NUVOW
85233626232341,AGMI
85220741330411,GCDT
81930796365233,EMCGU
84207129037351,ELUT
84778359689833,CGON
84104049795635,DBD
81226421726841,ENFN
84795539559033,AS
84799834526330,AVBP
203096,TISI
84585086161136,SOAR
204018,LBTYB
84709640212990,PNST
210137,ARDX
83399675182509,OCS
84825604330151,FLUT
210708,AVGR
202165,MNOV
202942,BFIN
202963,HIHO
203450,CXW
205643,MTEX
207456,PLG
207621,TGB
208724,THM
208792,MSN
208793,NVEE
210915,XBIT
74423193518559,FTFT
74822625477853,FENC
75939316975984,EDRY
76214194883168,BBDC
79607219050211,TOMZ
79929341597936,MASS
79959406369070,ORLA
80062485584371,VS
80152679897804,CNEY
80388903099739,IINN
80466212511244,LGO
80466212511258,SBEV
80500572252237,MNMD
80556406827201,LGV
80775450159743,CPOP
81020263296155,ICCM
81226421726848,XRTX
81398220419386,TGVC
81458349961636,IMPP
81458349961641,VINE
81707458065484,MTEK
81741817803940,SAGA
81879256757608,POET
82282983683989,ALVO
82403242768421,GRRR
82733955250653,SHFS
82858509302403,SATX
83064667732951,LANV
83090437536777,ECX
83214991588526,ATMC
83391085247901,HUBC
83421150019026,TORO
84314503219974,NKGN
84473417010996,AERT
84477711978312,CHR
212202,TMQ
204835,SGU
80109730224696,TIXT
78615081603886,TFII
206642,SABR
201115,NEM
82076825253505,BLCO
210532,FGEN
84838489232077,DAY
72722386467730,NOVT
203385,BC
78829829968824,RTX
79641578788629,VNT
74186970316955,ZYME
203734,TEAM
206891,WWD
202230,FLR
202623,K
202074,SKYW
76020921354691,LOVE
83627308449516,KVUE
82484847147140,GCT
202876,DOW
210214,CDNA
205202,STN
206736,VET
80655191075201,HITI
82794084792877,EFXT
85250806101546,KIGC.CVR
85250806101548,RFP.CVR
85250806101551,AKUS.CVR
85250806101549,169483104
85250806101545,CETXP.CTR
85250806101550,CHAPQ.WAR
85250806101547,JHMS.ESC
85250806101553,823213103
85250806101554,CHAPQ.WTS
85250806101555,ACHN.CVR
85250806101556,RSF.TEN9
85250806101557,SWMAY.ESC
82721070348737,PTWOW
85255101068864,JULP
85255101068865,PBJL
85259396036177,INDH
85263691003493,AMRSQ.ESC
78103980495165,FUTU
85190676559270,LRTX
85263691003494,AUGP
85263691003496,PBAU
85276575905397,ANG.PRA
85276575905398,ANG.PRB
85276575905400,BKHAR
73624329600449,SNGXW
85259396036180,HUYA.FTOLD
85233626232345,PBR.FTOLD
79173427352772,PYPD
74500502929943,PRPO
85100482245744,APA.FTOLD
84980223153080,DOC.FTOLD
85169201722696,PSMT.FTOLD
84842784199391,SD.FTOLD
85194971526581,MFAO
202779,DSU
85289460807322,BNED.RGT
85289460807323,MTB.PRJ
85289460807325,ALPSQ.OLD
85285165840012,PBSE
85285165840013,SEPP
200301,NYSE
10002001,LIST2001
10002002,LIST2002
10002003,LIST2003
10002004,LIST2004
10002005,LIST2005
10002007,LIST2007
10002008,LIST2008
10002009,LIST2009
10002010,LIST2010
10002011,LIST2011
10002014,LIST2014
10002015,LIST2015
10002016,LIST2016
10002017,LIST2017
10002020,LIST2020
10002021,LIST2021
10002023,LIST2023
10002030,LIST2030
10002031,LIST2031
10002032,LIST2032
10002033,LIST2033
10002034,LIST2034
10002035,LIST2035
10002037,LIST2037
10002041,LIST2041
10002042,LIST2042
10002044,LIST2044
10002046,LIST2046
10002047,LIST2047
10002049,LIST2049
10002052,LIST2052
10002053,LIST2053
10002054,LIST2054
10002058,LIST2058
10002060,LIST2060
10002062,LIST2062
10002063,LIST2063
10002065,LIST2065
10002069,LIST2069
10002072,LIST2072
10002075,LIST2075
10002083,LIST2083
10002085,LIST2085
10002088,LIST2088
10002090,LIST2090
10002091,LIST2091
10002092,LIST2092
10002093,LIST2093
10002094,LIST2094
10002095,LIST2095
10002096,LIST2096
10002097,LIST2097
10002098,LIST2098
10002100,LIST2100
10002102,LIST2102
10002106,LIST2106
10002108,LIST2108
10002115,LIST2115
10002116,LIST2116
10002122,LIST2122
10002125,LIST2125
10002126,LIST2126
10002127,LIST2127
10002128,LIST2128
10002129,LIST2129
10002130,LIST2130
10002131,LIST2131
10002132,LIST2132
10002133,LIST2133
10002134,LIST2134
10002135,LIST2135
10002137,LIST2137
10002138,LIST2138
10002140,LIST2140
10002141,LIST2141
10002142,LIST2142
10002143,LIST2143
10002144,LIST2144
10002145,LIST2145
10002146,LIST2146
10002148,LIST2148
10002150,LIST2150
10002155,LIST2155
10002156,LIST2156
10002190,LIST2190
10002201,LIST2201
10002202,LIST2202
10002203,LIST2203
10002204,LIST2204
10002205,LIST2205
10002206,LIST2206
10002207,LIST2207
10002208,LIST2208
10002209,LIST2209
10002210,LIST2210
10002211,LIST2211
10002212,LIST2212
10002213,LIST2213
10002214,LIST2214
10002215,LIST2215
10002216,LIST2216
10002217,LIST2217
10002218,LIST2218
10002219,LIST2219
10002220,LIST2220
10002221,LIST2221
10002222,LIST2222
10002223,LIST2223
10002224,LIST2224
10002226,LIST2226
10002227,LIST2227
10002228,LIST2228
10002229,LIST2229
10002230,LIST2230
10002231,LIST2231
10002232,LIST2232
10002233,LIST2233
10002234,LIST2234
10002235,LIST2235
10002236,LIST2236
10002237,LIST2237
10002238,LIST2238
10002239,LIST2239
10002240,LIST2240
10002241,LIST2241
10002242,LIST2242
10002243,LIST2243
10002244,LIST2244
10002245,LIST2245
10002246,LIST2246
10002247,LIST2247
10002248,LIST2248
10002249,LIST2249
10002250,LIST2250
10002251,LIST2251
10002252,LIST2252
10002253,LIST2253
10002254,LIST2254
10002255,LIST2255
10002256,LIST2256
10002257,LIST2257
10002258,LIST2258
10002259,LIST2259
10002261,LIST2261
10002262,LIST2262
10002263,LIST2263
10002264,LIST2264
10002265,LIST2265
10002266,LIST2266
10002267,LIST2267
10002268,LIST2268
10002269,LIST2269
10002270,LIST2270
10002271,LIST2271
10002272,LIST2272
10002273,LIST2273
10002274,LIST2274
10002275,LIST2275
10002276,LIST2276
10002277,LIST2277
10002278,LIST2278
10002279,LIST2279
10002280,LIST2280
10002334,LIST2334
10002426,LIST2426
10002427,LIST2427
10002428,LIST2428
10002429,LIST2429
10002430,LIST2430
10002431,LIST2431
10002433,LIST2433
10002439,LIST2439
10002440,LIST2440
10002441,LIST2441
10002443,LIST2443
10002446,LIST2446
10002453,LIST2453
10002454,LIST2454
10002455,LIST2455
10002456,LIST2456
10002457,LIST2457
10002458,LIST2458
10002459,LIST2459
10002460,LIST2460
10002461,LIST2461
10002462,LIST2462
10002463,LIST2463
10002464,LIST2464
10002465,LIST2465
10002466,LIST2466
10002467,LIST2467
10002468,LIST2468
10002469,LIST2469
10002470,LIST2470
10002471,LIST2471
10002472,LIST2472
10002473,LIST2473
10002474,LIST2474
10002475,LIST2475
10002476,LIST2476
10002477,LIST2477
10002478,LIST2478
10002479,LIST2479
10002480,LIST2480
10002481,LIST2481
10002482,LIST2482
10002483,LIST2483
10002484,LIST2484
10002485,LIST2485
10002486,LIST2486
10002487,LIST2487
10002488,LIST2488
10002489,LIST2489
10002490,LIST2490
10002491,LIST2491
10002492,LIST2492
10002493,LIST2493
10002494,LIST2494
10002495,LIST2495
10002496,LIST2496
10002497,LIST2497
10002498,LIST2498
10002499,LIST2499
10002500,LIST2500
10002501,LIST2501
10002502,LIST2502
10002503,LIST2503
10002504,LIST2504
10002505,LIST2505
10002506,LIST2506
10002507,LIST2507
10002508,LIST2508
10002509,LIST2509
10002510,LIST2510
10002511,LIST2511
10002512,LIST2512
10002513,LIST2513
10002514,LIST2514
10002522,LIST2522
10002523,LIST2523
10002524,LIST2524
10002525,LIST2525
10002526,LIST2526
10002527,LIST2527
10002529,LIST2529
10002530,LIST2530
10002531,LIST2531
10002532,LIST2532
10002533,LIST2533
10002534,LIST2534
10002535,LIST2535
10002536,LIST2536
10002537,LIST2537
10002540,LIST2540
10002541,LIST2541
10002546,LIST2546
10002547,LIST2547
10002554,LIST2554
10002557,LIST2557
10002558,LIST2558
10002559,LIST2559
10002560,LIST2560
10002562,LIST2562
10002563,LIST2563
10002564,LIST2564
10002565,LIST2565
10002566,LIST2566
10002570,LIST2570
10002575,LIST2575
10002578,LIST2578
10002579,LIST2579
10002580,LIST2580
10002582,LIST2582
10002583,LIST2583
10002584,LIST2584
10002585,LIST2585
10002586,LIST2586
10002589,LIST2589
10002590,LIST2590
10002593,LIST2593
10002595,LIST2595
10002596,LIST2596
10002597,LIST2597
10002598,LIST2598
10002599,LIST2599
10002600,LIST2600
10002615,LIST2615
10002616,LIST2616
10002617,LIST2617
10002618,LIST2618
10002619,LIST2619
10002620,LIST2620
10002621,LIST2621
10002622,LIST2622
10002623,LIST2623
10002624,LIST2624
10002625,LIST2625
10002626,LIST2626
10002627,LIST2627
10002628,LIST2628
10002629,LIST2629
10002630,LIST2630
10002631,LIST2631
10002632,LIST2632
10002633,LIST2633
10002634,LIST2634
10002635,LIST2635
10002636,LIST2636
10002637,LIST2637
10002638,LIST2638
10002639,LIST2639
10002640,LIST2640
10002641,LIST2641
10002642,LIST2642
10002643,LIST2643
10002644,LIST2644
10002645,LIST2645
10002646,LIST2646
10002647,LIST2647
10002648,LIST2648
10002649,LIST2649
10002650,LIST2650
10002651,LIST2651
10002654,LIST2654
10002656,LIST2656
10002657,LIST2657
10002658,LIST2658
10002659,LIST2659
10002721,LIST2721
10002800,LIST2800
10002929,LIST2929
10002957,LIST2957
10002981,LIST2981
10002982,LIST2982
10100699,LIST20701
10100745,LIST20747
10100746,LIST20748
10100747,LIST20749
10100748,LIST20750
10100749,LIST20751
10100750,LIST20752
10100751,LIST20753
10100752,LIST20754
10100753,LIST20755
10100754,LIST20756
10100755,LIST20757
10100756,LIST20758
10100757,LIST20759
10100758,LIST20760
10100759,LIST20761
10100760,LIST20762
10100761,LIST20763
10100762,LIST20764
10100763,LIST20765
10100764,LIST20766
10100765,LIST20767
10100766,LIST20768
10100767,LIST20769
10100768,LIST20770
10100769,LIST20771
10100770,LIST20772
10100771,LIST20773
10100772,LIST20774
10100773,LIST20775
10100774,LIST20776
10100775,LIST20777
10100776,LIST20778
10100777,LIST20779
10100778,LIST20780
10100780,LIST20782
10100781,LIST20783
10100782,LIST20784
10101025,LIST21027
10101026,LIST21028
10102832,LIST22834
10102843,LIST22845
10102844,LIST22846
10191301,LIST91301
10191302,LIST91302
10191313,LIST91313
10191314,LIST91314
10191315,LIST91315
10191316,LIST91316
10191318,LIST91318
10191322,LIST91322
10191323,LIST91323
10191324,LIST91324
10191325,LIST91325
10191326,LIST91326
10191327,LIST91327
10191338,LIST91338
10191361,LIST91361
10191362,LIST91362
10191363,LIST91363
10191364,LIST91364
10191365,LIST91365
10191366,LIST91366
10191367,LIST91367
10191368,LIST91368
10191369,LIST91369
85293755774630,OCTP
85293755774631,PBOC
85306640676527,MITP
85293755774629,OCFS
85289460807326,OBSNZ.OLD
85315230611225,ADRO.CVR
85306640676529,SPTB
85306640676530,THNR
85310935643912,GENM
85315230611227,NOVP
85315230611228,PBNV
10002151,LIST2151
85319525578535,IBDZ
85319525578536,IBIK
85323820545844,IBHK
85323820545845,IBMS
77378131021242,AXLA
74753906000548,SYBX
75243532273532,DOGZ
82334523291609,EC.FTOLD
85160611788077,GES.FTOLD
85336705447743,LABP.CVR
85323820545843,DECP
85323820545846,PBDE
85341000415041,CIMN
85341000415046,SPYU
85345295382351,CFG.PRH
81046033099988,CNDA.U
81265076432871,CNDA.WS
85345295382354,GMDAQ.CVR
84804129493642,CORZZ
85345295382352,MFUT
85345295382353,RSSY
83051782831024,DIP
10192009,LIST92009
85349590349668,BUFS
201140,FRO
85310935643913,OZEM
85353885316979,NEWTG
10002225,LIST2225
211161,SRG
208804,NBY
85353885316977,INCE
204147,XNET
203242,TRIB
209269,INUV
85366770218887,SCE.PRN
82437602506822,GWAV
85353885316975,CPNJ
85353885316976,IJUN
85366770218881,JNEU
85366770218882,JUNP
85366770218883,KJUN
85366770218884,NJUN
85366770218885,PBJN
85366770218886,RTRE
85375360153509,BIPJ
85375360153524,VFLQ.ESC
85375360153525,BNED.CNT
85375360153526,696CVR018
85375360153527,MNST.NCT
85366770218878,EQIN
85366770218880,INEQ
10191396,LIST91396
10191395,LIST91395
10191394,LIST91394
10191393,LIST91393
10191392,LIST91392
10191391,LIST91391
10191390,LIST91390
10191389,LIST91389
10191388,LIST91388
85379655120828,FUSN.CVR
85375360153516,AEZSW
85375360153510,METD
85383950088137,PLSE.RGT
79774722775005,RZLT
82227149109062,AFAR
85379655120827,CHEB.U
85383950088140,SDFI
85383950088142,SYFI
85396834990047,FSCS
85379655120830,ETHT
85379655120829,ETHD
206456,TRNS
85405424924670,IBGA
85405424924671,IBGK
85405424924672,IBTP
10102906,LIST22908
85409719891984,BABA.FTOLD
85396834990048,OASC
85405424924667,BSCY
85405424924668,BSJW
85409719891980,BUFP
85409719891981,PBFR
85414014859290,QXQ
85366770218879,GARP
85431194728500,CUBBU
85426899761192,EVSD
85435489695815,BCEL.ESC
85444079630418,BMDL
207963,DMO
10191337,LIST91337
85456964532330,TECX.CVR
85461259499644,203CVR014
85444079630420,FLXR
85444079630424,RSJN
85456964532325,JUNM
85456964532329,XIJN
85461259499648,RWTO
85444079630421,NBSD
85465554466964,BOH.PRB
85465554466973,NEE.PRS
85465554466980,92859L102
85465554466981,92859L110
85456964532326,NBFC
202597,NVDA
85461259499649,STXI
85461259499650,URAA
85469849434278,GGT.RTWI
85456964532328,WENAW
79096117941368,NKLA
81247896563570,GROY.WS
85461259499647,KLMT
85465554466965,CGCV
85465554466966,CGGE
85465554466967,CGHM
85465554466968,CGIB
85465554466969,CGIC
85465554466970,CGNG
85465554466971,CGUI
85465554466972,EMOT
85474144401595,NSTGQ.ESC
85456964532346,ALMS
85469849434279,PMIO
85469849434280,PUSH
212135,CDXC
212069,VVV
81097572707630,AKA
84739704970149,PRSR
209099,IBIO
202524,RGS
81917911463327,HTHT.FTOLD
85246511134243,XOM.FTOLD
85487029303504,NYMTI
85487029303509,TEN.PRE
85487029303510,TEN.PRF
78396038271643,YGMZ
85474144401593,EBUF
85474144401594,IBUF
85487029303496,AJUL
85487029303499,HJUL
85487029303500,JAJL
85487029303501,JULU
85487029303502,LJUL
85487029303503,MAXJ
85487029303505,QBER
85487029303506,QBUF
85487029303507,QBUL
85487029303508,RBUF
85487029303511,ZJUL
85491324270826,DCOMG
85491324270825,EURKU
85096187274776,CTEST
85096187272409,MTEST
85491324270827,FCTE
85495619238131,HUGE.CNTMER
85495619238132,VZLA.SSO1
85495619238133,VZLA.SSO2
85499914205442,NIKE
85474144401591,CPRJ
85474144401592,CPSJ
85504209172809,RFAIR
77305116577150,DPHC
75720273643752,SURF
76806900370521,JHAA
74006581681628,ARD
80152679897800,VTAQ
206341,IMMU
79508434802204,AAA
209361,AADR
82514911918254,AAPB
82514911918262,AAPD
84748294918721,AAPX
202161,AAXJ
84632330801517,ABCS
78503412454118,ABEQ
76063871027692,ACES
212317,ACSI
79723183167393,ACVF
202478,ACWI
207133,ACWV
207031,ACWX
79418240488901,ADFI
80363133295904,ADIV
78198469775776,ADME
82884279106237,ADPV
84267258579616,ADVE
78365973500541,AESR
76411763378978,AFIF
208377,AFK
78305843958352,AFLG
78305843958354,AFMC
78305843958355,AFSM
